0.000431,2,4,319,1067,186,186,19.6,3,1065,10,0,10
0.001616,18,36,1155,3896,213,213,22.3,6,1070,10,0,10
0.000769,9,18,561,1934,191,191,20.1,2,1075,10,0,10
0.000267,1,2,197,657,153,153,16.3,2,1080,10,0,10
0.002706,31,62,1992,5935,178,178,18.8,2,1085,10,0,10
0.001096,15,30,869,2972,163,163,17.3,2,1090,10,0,10
0.00027,0,0,229,750,219,219,22.9,0,1095,10,0,10
0.000297,0,0,246,795,236,236,24.6,0,1100,10,0,10
0.011329,127,254,9083,26581,240,240,25,4,1105,10,0,10
0.050017,511,1022,26624,88601,220,220,23,6,1110,10,0,10
0.004825,75,150,3439,11595,172,172,18.2,3,1115,10,0,10
0.000436,3,6,278,935,153,153,16.3,1,1120,10,0,10
0.000283,0,0,183,582,173,173,18.3,0,1125,10,0,10
0.000309,0,0,227,733,217,217,22.7,0,1130,10,0,10
0.000278,0,0,211,692,201,201,21.1,0,1135,10,0,10
0.000264,0,0,209,683,199,199,20.9,0,1140,10,0,10
0.00042,3,6,285,955,194,194,20.4,1,1145,10,0,10
0.001253,15,30,778,2725,216,216,22.6,2,1150,10,0,10
0.000362,3,6,237,779,166,166,17.6,1,1155,10,0,10
0.000932,7,14,634,2150,187,187,19.7,3,1160,10,0,10
0.000293,1,2,191,627,137,137,14.7,1,1165,10,0,10
0.000865,7,14,610,1886,213,213,22.3,2,1170,10,0,10
0.00397,37,74,2483,8224,262,262,27.2,5,1175,10,0,10
0.001863,19,38,1244,4133,219,219,22.9,2,1180,10,0,10
0.000447,3,6,350,1184,186,186,19.6,2,1185,10,0,10
0.000289,0,0,193,639,183,183,19.3,0,1190,10,0,10
0.000241,0,0,192,619,182,182,19.2,0,1195,10,0,10
0.000307,0,0,250,798,240,240,25,0,1200,10,0,10
0.000422,1,2,305,1011,246,246,25.6,1,1205,10,0,10
0.000322,0,0,256,844,246,246,25.6,0,1210,10,0,10
0.000441,1,2,323,1065,242,242,25.2,1,1215,10,0,10
0.000309,0,0,203,660,192,192,20.2,0,1220,10,0,10
0.000304,0,0,203,651,193,193,20.3,0,1225,10,0,10
0.000536,3,6,362,1178,198,198,20.8,1,1230,10,0,10
0.00052,3,6,322,1024,206,206,21.6,2,1235,10,0,10
0.000475,3,6,301,998,206,206,21.6,1,1240,10,0,10
0.000693,6,12,473,1540,188,188,19.8,2,1245,10,0,10
0.001752,15,30,1077,3721,234,234,24.4,4,1250,10,0,10
0.01313,157,314,9911,29211,189,189,19.9,3,1255,10,0,10
0.021234,257,514,14544,45529,216,216,22.6,4,1260,10,0,10
0.00232,32,64,1633,5379,188,188,19.8,3,1265,10,0,10
0.004001,46,92,2757,8672,191,191,20.1,4,1270,10,0,10
0.001781,19,38,1188,3954,188,188,19.8,4,1275,10,0,10
0.000457,2,4,297,1008,206,206,21.6,2,1280,10,0,10
0.007091,65,130,5074,13674,243,243,25.3,3,1285,10,0,10
0.021927,282,564,14445,44347,195,195,20.5,6,1290,10,0,10
0.000566,6,12,387,1322,145,145,15.5,3,1295,10,0,10
0.000339,0,0,204,671,194,194,20.4,0,1300,10,0,10
0.000359,1,2,224,739,171,171,18.1,1,1305,10,0,10
0.000449,3,6,268,942,152,152,16.2,1,1310,10,0,10
0.000303,0,0,207,670,197,197,20.7,0,1315,10,0,10
0.000498,3,6,321,1042,176,176,18.6,2,1320,10,0,10
0.000295,0,0,208,658,197,197,20.7,0,1325,10,0,10
0.000377,1,2,260,859,194,194,20.4,1,1330,10,0,10
0.000718,6,12,510,1663,202,202,21.2,3,1335,10,0,10
0.000457,3,6,320,1036,199,199,20.9,1,1340,10,0,10
0.001393,15,30,933,2663,170,170,18,2,1345,10,0,10
0.001017,15,30,583,1942,152,152,16.2,2,1350,10,0,10
0.000258,0,0,178,585,168,168,17.8,0,1355,10,0,10
0.000261,0,0,193,623,183,183,19.3,0,1360,10,0,10
0.00027,1,2,187,590,147,147,15.7,1,1365,10,0,10
0.000507,5,10,323,1070,192,192,20.2,2,1370,10,0,10
0.000424,3,6,328,1044,205,205,21.5,1,1375,10,0,10
0.000311,1,2,246,774,201,201,21.1,1,1380,10,0,10
0.000392,3,6,269,870,176,176,18.6,1,1385,10,0,10
0.000433,2,4,303,968,196,196,20.6,2,1390,10,0,10
0.000526,3,6,362,1181,197,197,20.7,1,1395,10,0,10
0.00027,0,0,210,681,200,200,21,0,1400,10,0,10
0.000471,4,8,374,1196,184,184,19.4,1,1405,10,0,10
0.00064,7,14,482,1596,217,217,22.7,2,1410,10,0,10
0.000273,1,2,203,658,167,167,17.7,1,1415,10,0,10
0.000844,7,14,566,1708,153,153,16.3,1,1420,10,0,10
0.000325,1,2,204,685,162,162,17.2,1,1425,10,0,10
0.011144,95,190,8177,23167,219,219,22.9,3,1430,10,0,10
0.004246,47,94,2858,9478,219,219,22.9,2,1435,10,0,10
0.000245,0,0,179,618,169,169,17.9,0,1440,10,0,10
0.000398,0,0,202,705,192,192,20.2,0,1445,10,0,10
0.000338,1,2,255,854,198,198,20.8,1,1450,10,0,10
0.000348,1,2,231,761,184,184,19.4,1,1455,10,0,10
0.00048,3,6,285,992,178,178,18.8,1,1460,10,0,10
0.00037,3,6,247,800,170,170,18,1,1465,10,0,10
0.000309,0,0,240,785,229,229,23.9,0,1470,10,0,10
0.000878,7,14,620,1998,220,220,23,2,1475,10,0,10
0.00136,16,32,831,2830,192,192,20.2,4,1480,10,0,10
0.00114,13,26,758,2598,206,206,21.6,4,1485,10,0,10
0.000588,7,14,424,1395,176,176,18.6,2,1490,10,0,10
0.00048,3,6,302,994,171,171,18.1,1,1495,10,0,10
0.000482,3,6,283,945,169,169,17.9,1,1500,10,0,10
0.000286,0,0,190,631,180,180,19,0,1505,10,0,10
0.001017,8,16,664,2339,239,239,24.9,2,1510,10,0,10
0.001368,15,30,932,3155,226,226,23.6,2,1515,10,0,10
0.001948,19,38,1271,4072,178,178,18.8,3,1520,10,0,10
0.000617,5,10,380,1281,176,176,18.6,3,1525,10,0,10
0.000553,3,6,383,1275,198,198,20.8,1,1530,10,0,10
0.000395,1,2,302,985,235,235,24.5,1,1535,10,0,10
0.000595,3,6,441,1468,255,255,26.5,3,1540,10,0,10
0.402322,3513,7026,258073,751687,240,240,25,8,1545,10,0,10
0.035119,443,886,22835,75865,223,223,23.3,7,1550,10,0,10
0.00039,1,2,234,782,173,173,18.3,1,1555,10,0,10
0.001059,10,20,692,2343,166,166,17.6,3,1560,10,0,10
0.000932,7,14,565,2019,207,207,21.7,3,1565,10,0,10
0.000372,1,2,242,804,173,173,18.3,1,1570,10,0,10
0.003789,31,62,2661,7702,261,261,27.1,2,1575,10,0,10
0.002492,32,64,1747,5685,232,232,24.2,3,1580,10,0,10
0.011957,125,250,7849,24688,210,210,22,5,1585,10,0,10
0.009953,134,268,6555,21668,184,184,19.4,4,1590,10,0,10
0.000874,7,14,631,1971,173,173,18.3,2,1595,10,0,10
0.001176,15,30,843,2795,166,166,17.6,2,1600,10,0,10
0.00025,1,2,160,522,125,125,13.5,1,1605,10,0,10
0.000231,0,0,167,540,157,157,16.7,0,1610,10,0,10
0.00032,0,0,219,723,208,208,21.8,0,1615,10,0,10
0.000294,0,0,214,707,204,204,21.4,0,1620,10,0,10
0.000276,1,2,193,629,154,154,16.4,1,1625,10,0,10
0.000292,1,2,190,626,161,161,17.1,1,1630,10,0,10
0.000304,0,0,220,725,210,210,22,0,1635,10,0,10
0.000329,0,0,197,656,187,187,19.7,0,1640,10,0,10
0.000292,0,0,183,605,173,173,18.3,0,1645,10,0,10
0.000265,0,0,211,678,201,201,21.1,0,1650,10,0,10
0.000381,0,0,274,878,264,264,27.4,0,1655,10,0,10
0.00037,0,0,224,715,214,214,22.4,0,1660,10,0,10
0.000423,1,2,269,875,216,216,22.6,1,1665,10,0,10
0.000389,1,2,271,884,216,216,22.6,1,1670,10,0,10
0.000307,1,2,225,731,180,180,19,1,1675,10,0,10
0.000246,0,0,182,584,172,172,18.2,0,1680,10,0,10
0.000233,0,0,181,570,171,171,18.1,0,1685,10,0,10
0.000297,0,0,225,732,215,215,22.5,0,1690,10,0,10
0.000374,1,2,293,926,203,203,21.3,1,1695,10,0,10
0.002068,24,48,1580,4994,273,273,28.3,2,1700,10,0,10
0.002631,27,54,1750,5811,225,225,23.5,3,1705,10,0,10
0.000776,7,14,544,1799,199,199,20.9,3,1710,10,0,10
0.000497,5,10,385,1236,183,183,19.3,2,1715,10,0,10
0.00077,9,18,548,1795,193,193,20.3,3,1720,10,0,10
0.001281,15,30,849,2857,211,211,22.1,2,1725,10,0,10
0.000472,3,6,332,1084,204,204,21.4,1,1730,10,0,10
0.000707,7,14,494,1627,194,194,20.4,1,1735,10,0,10
0.001478,15,30,939,3049,173,173,18.3,2,1740,10,0,10
0.0004,3,6,259,844,148,148,15.8,1,1745,10,0,10
0.000285,0,0,177,571,167,167,17.7,0,1750,10,0,10
0.000325,0,0,206,672,194,194,20.4,0,1755,10,0,10
0.000399,0,0,260,851,250,250,26,0,1760,10,0,10
0.000617,3,6,370,1291,202,202,21.2,2,1765,10,0,10
0.001329,15,30,904,3078,207,207,21.7,3,1770,10,0,10
0.000314,1,2,234,807,181,181,19.1,1,1775,10,0,10
0.000427,3,6,292,977,137,137,14.7,1,1780,10,0,10
0.006355,68,136,3964,12682,198,198,20.8,3,1785,10,0,10
0.001284,15,30,806,2720,180,180,19,4,1790,10,0,10
0.000259,0,0,166,535,156,156,16.6,0,1795,10,0,10
0.000199,0,0,142,451,132,132,14.2,0,1800,10,0,10
0.00319,35,70,2261,7105,209,209,21.9,2,1805,10,0,10
0.013025,127,254,8676,26167,206,206,21.6,3,1810,10,0,10
0.003332,31,62,2365,7174,186,186,19.6,2,1815,10,0,10
0.001273,15,30,889,2874,170,170,18,2,1820,10,0,10
0.000509,4,8,374,1208,173,173,18.3,2,1825,10,0,10
0.000531,3,6,361,1119,197,197,20.7,1,1830,10,0,10
0.000416,3,6,280,890,170,170,18,1,1835,10,0,10
0.00029,0,0,180,561,170,170,18,0,1840,10,0,10
0.000277,0,0,186,595,176,176,18.6,0,1845,10,0,10
0.000259,0,0,171,543,161,161,17.1,0,1850,10,0,10
0.000311,0,0,196,620,186,186,19.6,0,1855,10,0,10
0.000944,8,16,652,2018,198,198,20.8,1,1860,10,0,10
0.002505,31,62,1688,5284,165,165,17.5,2,1865,10,0,10
0.000228,1,2,149,467,115,115,12.5,1,1870,10,0,10
0.000237,0,0,153,483,143,143,15.3,0,1875,10,0,10
0.000281,0,0,207,653,197,197,20.7,0,1880,10,0,10
0.000248,0,0,179,586,169,169,17.9,0,1885,10,0,10
0.000372,3,6,250,811,171,171,18.1,1,1890,10,0,10
0.000475,3,6,321,1113,182,182,19.2,1,1895,10,0,10
0.000467,3,6,316,1012,168,168,17.8,1,1900,10,0,10
0.000383,3,6,234,801,130,130,14,1,1905,10,0,10
0.000293,0,0,189,604,179,179,18.9,0,1910,10,0,10
0.000488,3,6,355,1108,214,214,22.4,1,1915,10,0,10
0.002492,16,32,1082,3100,183,183,19.3,1,1920,10,0,10
0.000414,3,6,261,869,178,178,18.8,1,1925,10,0,10
0.000334,0,0,231,748,221,221,23.1,0,1930,10,0,10
0.000374,0,0,281,903,271,271,28.1,0,1935,10,0,10
0.000576,3,6,414,1368,262,262,27.2,1,1940,10,0,10
0.000615,3,6,388,1297,279,279,28.9,2,1945,10,0,10
0.000336,0,0,239,787,229,229,23.9,0,1950,10,0,10
0.00028,0,0,195,635,185,185,19.5,0,1955,10,0,10
0.000376,0,0,255,827,245,245,25.5,0,1960,10,0,10
0.000731,5,10,488,1526,196,196,20.6,1,1965,10,0,10
0.000662,5,10,424,1378,209,209,21.9,1,1970,10,0,10
0.000322,0,0,215,685,205,205,21.5,0,1975,10,0,10
0.000773,7,14,552,1627,201,201,21.1,2,1980,10,0,10
0.001337,15,30,839,2834,191,191,20.1,2,1985,10,0,10
0.000477,3,6,265,890,165,165,17.5,1,1990,10,0,10
0.001333,15,30,949,3045,186,186,19.6,2,1995,10,0,10
0.001197,15,30,822,2658,184,184,19.4,2,2000,10,0,10
0.000464,4,8,305,1021,166,166,17.6,2,2005,10,0,10
0.000369,2,4,238,795,176,176,18.6,2,2010,10,0,10
0.000443,2,4,265,888,166,166,17.6,2,2015,10,0,10
0.000797,7,14,562,1987,207,207,21.7,2,2020,10,0,10
0.000724,8,16,533,1850,209,209,21.9,4,2025,10,0,10
0.009889,108,216,7030,19951,164,164,17.4,5,2030,10,0,10
0.003651,55,110,2412,7719,125,125,13.5,3,2035,10,0,10
0.000348,0,0,240,784,230,230,24,0,2040,10,0,10
0.000353,0,0,215,696,205,205,21.5,0,2045,10,0,10
0.00032,0,0,223,716,213,213,22.3,0,2050,10,0,10
0.000295,0,0,222,718,212,212,22.2,0,2055,10,0,10
0.002683,31,62,1923,6210,209,209,21.9,3,2060,10,0,10
0.002088,31,62,1452,5029,216,216,22.6,3,2065,10,0,10
0.000509,3,6,335,1087,181,181,19.1,1,2070,10,0,10
0.002725,31,62,1738,5444,167,167,17.7,2,2075,10,0,10
0.000648,7,14,400,1303,172,172,18.2,1,2080,10,0,10
0.000326,0,0,175,566,165,165,17.5,0,2085,10,0,10
0.000365,1,2,258,841,209,209,21.9,1,2090,10,0,10
0.000335,0,0,262,841,252,252,26.2,0,2095,10,0,10
0.000859,6,12,583,1862,229,229,23.9,3,2100,10,0,10
0.000598,6,12,430,1378,191,191,20.1,3,2105,10,0,10
0.000256,0,0,196,616,186,186,19.6,0,2110,10,0,10
0.000248,0,0,179,564,169,169,17.9,0,2115,10,0,10
0.003003,31,62,2406,6953,170,170,18,2,2120,10,0,10
0.000727,7,14,478,1593,189,189,19.9,2,2125,10,0,10
0.000554,3,6,371,1233,180,180,19,1,2130,10,0,10
0.000333,0,0,209,700,199,199,20.9,0,2135,10,0,10
0.000442,3,6,294,987,191,191,20.1,1,2140,10,0,10
0.000428,3,6,297,968,185,185,19.5,1,2145,10,0,10
0.000331,0,0,195,619,183,183,19.3,0,2150,10,0,10
0.000348,0,0,238,763,226,226,23.6,0,2155,10,0,10
0.000577,3,6,418,1411,252,252,26.2,1,2160,10,0,10
0.000496,4,8,376,1235,202,202,21.2,3,2165,10,0,10
0.000338,1,2,242,785,182,182,19.2,1,2170,10,0,10
0.000267,0,0,174,550,164,164,17.4,0,2175,10,0,10
0.00025,0,0,183,576,173,173,18.3,0,2180,10,0,10
